1,6,345.8333333333333,4.5
2,5,228.57142857142858,4.0
3,5,218.75,3.75
4,5,152.5,3.2
5,5,159.375,4.125
6,6,150.0,3.9285714285714284
7,5,331.8181818181818,4.0
8,6,152.77777777777777,3.4444444444444446
9,6,242.30769230769232,3.769230769230769
10,6,197.72727272727272,3.5454545454545454
